Id	cg	cs	ci	tgs	tgi	tsi	K	Ranks K
2501	0.0	0.0061531680567644	0.0186881844984852	0.0	0.0	0.15	-5.4612568492349824	1
2529	0.0	0.0139316243100258	0.0079214915977109	0.0	0.0	0.09375	-5.455269074727797	2
36	0.0	0.0168631729637939	0.0286129891908509	0.0	0.0	0.04225352112676056	-5.422075831101952	3
1937	0.0	0.0235981803218696	0.0152109136636742	0.0	0.0	0.11728395061728394	-5.421990907115733	4
2509	0.0	0.0095861503151094	0.0461539257967637	0.0	0.0	0.11392405063291139	-5.418342216966272	5
2566	0.0	0.0291865155670662	0.0214972371043791	0.0	0.0	0.09615384615384616	-5.40016216470186	6
1944	0.0	0.0254812566837613	0.0365590101867881	0.0	0.0	0.10795454545454546	-5.390598095557111	7
2045	0.0	0.0395225565106176	0.0086374049767541	0.0	0.0	0.09090909090909091	-5.390396852502513	8
2555	0.0	0.0076403705942248	0.0745551959199187	0.0	0.0	0.09375	-5.387705078614539	9
1253	0.0	0.0115045005870999	0.0831739098180284	0.0	0.0	0.08045977011494253	-5.367271361259714	10
534	0.0	0.0331782876378014	0.0416593662474431	0.0	0.0	0.06164383561643835	-5.364980073096192	11
2539	0.0	0.05583949553834	0.0082889823618645	0.0	0.0	0.07547169811320754	-5.35004003320182	12
2042	0.0	0.072128582120635	0.0113141485037451	0.0	0.0	0.10256410256410256	-5.305535859068731	13
2323	0.0	0.0267734400899593	0.1148569122823596	0.0	0.0	0.11627906976744186	-5.289495259422153	14
2563	0.0	0.0771802599151095	0.0189901907191194	0.0	0.0	0.11764705882352941	-5.283311611813327	15
2523	0.0	0.062308432571957	0.0498181515026294	0.0	0.0	0.0761904761904762	-5.28195622919182	16
163	0.0	0.0540310005191586	0.0686956198622616	0.0	0.0	0.08403361344537816	-5.279052973874276	17
1824	0.0	0.0679581175255784	0.0447071761990865	0.0	0.0	0.07142857142857142	-5.274220735937196	18
2487	0.0	0.0816852038995715	0.0240029642680288	0.0	0.0	0.09615384615384616	-5.265783284916035	19
1760	0.0	0.0691308326223171	0.0691141786169695	0.0	0.0	0.09859154929577464	-5.240780195172995	20
2413	0.0	0.0378396629186779	0.1338587358891691	0.0	0.0	0.10457516339869281	-5.238077422841844	21
1629	0.0	0.0491054659245053	0.1192535268385101	0.0	0.0	0.0970873786407767	-5.2281694266406	22
613	0.0	0.0063635177811689	0.2199646074116199	0.0	0.0	0.06976744186046512	-5.209135446282552	23
2428	0.0	0.0816013715099858	0.0714834797647735	0.0	0.0	0.07792207792207792	-5.206642221519069	24
