formulaRank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	formulaId	alignedFeatureId	mappingFeatureId
1	C14H22N4O2	[M + H]+	C14H23N4O2+	114,160	114,160	0,000	26	0,509	2,092	6,962	9,412		279,184	885	585835243609779132	585822205213045213	553
1	C27H50N6O9	[M + H]+	C27H51N6O9+	88,288	88,288	0,000	41	0,764	1,304	4,172	-8,309		603,366	885	585835595994236707	585822205280154082	570
1	C35H46N6O5	[M + H]+	C35H47N6O5+	77,343	77,343	0,000	42	0,803	0,156	5,534	5,108		631,363	885	585835455153702423	585822205347262951	572
1	C30H48N10O7	[M + H]+	C30H49N10O7+	64,009	64,009	0,000	36	0,754	-1,673	3,292	-5,655		661,374	885	585835295661093390	585822205422760428	575
1	C16H26N4O4	[M + H]+	C16H27N4O4+	128,341	128,177	0,164	40	0,585	-3,553	6,565	7,660		339,205	887	585835259535552303	585822205498257905	582
1	C14H22N4O3	[M + H]+	C14H23N4O3+	110,698	110,698	0,000	31	0,635	2,108	3,651	12,104		295,180	890	585835250245168385	585822205649252859	590
1	C17H28N2O3S	[M + H]+	C17H29N2O3S+	149,389	149,389	0,000	41	0,745	-4,148	4,523	-7,211		341,187	892	585835253277650497	585822205716361728	606
1	C17H26N4O4	[M + H]+	C17H27N4O4+	110,381	108,383	1,997	35	0,691	2,823	5,088	9,334		351,206	895	585835309925921575	585822205800247813	610
1	C12H26N4O4S	[M + H]+	C12H27N4O4S+	88,598	88,598	0,000	44	0,776	1,668	4,590	1,291		323,175	897	585835272407871558	585822205863162378	613
1	C17H26N4O5	[M + H]+	C17H27N4O5+	57,788	57,754	0,034	42	0,736	0,124	4,311	9,895		367,201	899	585835646304913457	585822205947048463	619
1	C21H51ClN10O7	[M + H]+	C21H52ClN10O7+	66,673	66,673	0,000	41	0,802	-1,050	3,729	-3,599		591,368	899	585835325977524574	585822206035128852	620
1	C38H50N6O8	[M + H]+	C38H51N6O8+	79,820	79,820	0,000	38	0,797	0,041	5,165	5,256		719,380	902	585835357476748247	585822206123209241	623
1	C47H58O12	[M + H]+	C47H59O12+	18,059	11,086	6,973	4	0,539	-5,586	5,586	-2,850		815,398	904	585835286593008009	585822206211289630	628
1	C43H54N8O13	[M + H]+	C43H55N8O13+	20,238	18,095	2,143	12	0,662	-1,642	4,087	-6,698		891,382	904	585836484691761790	585822206341313059	629
1	C12H26N4O4S	[M + H]+	C12H27N4O4S+	94,993	94,993	0,000	41	0,762	0,296	4,677	3,271		323,176	911	585836460062807673	585822206450364968	632
1	C35H54N6O8S	[M + H]+	C35H55N6O8S+	45,006	44,041	0,965	32	0,770	-2,711	3,425	0,014		719,380	913	585836473794959766	585822206559416877	634
1	C14H30NO5S	[M + H]+	C14H31NO5S+	111,198	111,198	0,000	27	0,595	-4,466	5,349	-3,799		325,191	915	585836439573632089	585822206664274482	638
1	C40H48N4O4	[M + H]+	C40H49N4O4+	33,979	25,597	8,382	13	0,739	-0,342	2,811	-1,082		649,374	915	585836457655277074	585822206806880823	641
1	C16H26NO4	[M + H]+	C16H27NO4+	79,510	77,225	2,285	22	0,415	-0,363	6,467	5,553		297,195	920	585836465880307904	585822206911738428	647
1	C14H27N3O2S	[M + H]+	C14H28N3O2S+	93,979	93,979	0,000	34	0,626	5,925	6,300	-8,586		302,187	920	585836478530329126	585822207012401729	648
1	C31H56N6O11	[M + H]+	C31H57N6O11+	56,925	56,925	0,000	43	0,810	0,512	3,333	-7,170		689,403	920	585836905028132202	585822207125647942	651
1	C16H25NO3	[M + H]+	C16H26NO3+	154,598	154,598	0,000	27	0,477	-2,131	6,004	6,816		280,193	922	585837394436300449	585822207247282763	652
1	C29H54N2O6S	[M + H]+	C29H55N2O6S+	102,700	99,268	3,432	46	0,878	1,303	3,720	-0,563		559,377	922	585837440875634619	585822207343751760	659
1	C23H26N2O4	[M + H]+	C23H27N2O4+	87,099	83,880	3,219	34	0,749	-5,389	6,307	0,648		395,197	925	585837682941504260	585822207436026453	667
1	C29H43N5O9	[M + H]+	C29H44N5O9+	31,915	29,110	2,804	28	0,737	3,447	4,683	5,551		606,317	925	585837732304284121	585822207524106842	669
1	C50H74N6O7	[M + H]+	C50H75N6O7+	90,146	88,435	1,712	43	0,729	-5,660	6,428	-8,967		871,561	927	585837651199011296	585822207620575839	679
1	C10H19NO2	[M + H]+	C10H20NO2+	24,929	22,520	2,409	3	0,688	7,582	7,582	-4,219		186,148	929	585837654663506467	585822207679296100	680
1	C13H26N2O5	[M + H]+	C13H27N2O5+	136,141	136,141	0,000	30	0,512	1,671	5,708	1,276		291,192	929	585837697999056206	585822207750599273	685
1	C11H23N6O3	[M + H]+	C11H24N6O3+	80,290	78,206	2,084	22	0,545	1,989	4,105	-1,041		288,190	932	585837709650837201	585822207838679662	696
1	C22H46N12O6	[M + H]+	C22H47N12O6+	101,212	101,212	0,000	37	0,721	0,325	2,605	-4,386		575,371	932	585837775769857358	585822207918371443	703
1	C19H35ClN2O6	[M + H]+	C19H36ClN2O6+	60,021	60,021	0,000	27	0,742	4,082	5,470	5,527		423,228	934	585837710133182450	585822207998063224	711
1	C15H26NO3	[M + H]+	C15H27NO3+	43,179	43,179	0,000	15	0,583	-1,206	7,028	4,959		269,200	939	585837752558578529	585822208065172093	720
1	C19H24N5O2	[M + H]+	C19H25N5O2+	128,903	125,706	3,198	35	0,588	-2,033	6,656	0,939		355,201	939	585837752554384211	585822208144863874	726
1	C18H28NO5	[M + H]+	C18H29NO5+	91,124	90,636	0,488	34	0,683	2,149	4,354	4,556		339,206	942	585837732308478438	585822208216167047	732
1	C13H24N4O6S	[M + H]+	C13H25N4O6S+	108,451	108,451	0,000	43	0,833	-2,107	4,957	4,431		365,151	942	585837752126565165	585822208295858828	735
1	C16H32N4O4S	[M + H]+	C16H33N4O4S+	31,060	27,989	3,072	25	0,788	-3,171	5,152	-1,333		377,221	942	585837732354615829	585822208362967697	736
1	C13H29NO3S	[M + H]+	C13H30NO3S+	66,557	66,557	0,000	16	0,424	-2,613	4,257	-5,322		280,193	948	585837732308478451	585822208438465174	751
1	C16H28N3O2S	[M + H]+	C16H29N3O2S+	131,246	131,246	0,000	33	0,596	-4,334	5,317	7,214		327,200	948	585837775753080122	585822208509768347	752
1	C7H20BN11O4	[M + H]+	C7H21BN11O4+	101,964	101,964	0,000	42	0,711	0,158	4,686	-3,711		333,189	948	585839244942301586	585822208585265824	755
1	C29H54N2O6S	[M + H]+	C29H55N2O6S+	84,958	82,698	2,260	38	0,887	0,447	4,290	-1,117		559,377	948	585839257118366880	585822208652374693	762
1	C17H28N4O7	[M + H]+	C17H29N4O7+	74,016	73,895	0,121	31	0,802	3,130	4,530	9,706		401,207	951	585839238332077677	585822208711094954	776
1	C11H15NO3	[M + H]+	C11H16NO3+	91,339	89,695	1,645	14	0,657	-5,017	7,165	-1,998		210,112	953	585839238097196099	585822208786592431	783
1	C14H28N4O6S	[M + H]+	C14H29N4O6S+	73,789	73,789	0,000	42	0,806	-1,503	6,188	1,123		381,181	953	585839254874414036	585822208857895604	789
1	C23H39N5O6	[M + H]+	C23H40N5O6+	62,907	62,907	0,000	21	0,705	3,641	4,736	2,384		482,298	953	585839204643424899	585822208925004473	792
1	C40H52N6O10	[M + H]+	C40H53N6O10+	45,795	43,556	2,239	22	0,711	0,995	3,029	3,900		777,385	953	585839255759412256	585822208983724734	795
1	C25H32N2O6	[M + H]+	C25H33N2O6+	111,887	105,684	6,202	38	0,732	-1,340	5,682	-2,085		457,232	955	585839249782528629	585822209034056387	802
1	C12H28NO4S	[M + H]+	C12H29NO4S+	57,351	57,351	0,000	21	0,774	-3,595	5,843	-5,618		283,180	958	585839239472928476	585822209096970952	804
1	C39H52N6O8	[M + H]+	C39H53N6O8+	34,714	34,714	0,000	14	0,740	-3,080	4,439	3,219		733,394	960	585839252177476352	585822209168274125	812
1	C33H57ClN10O7	[M + H]+	C33H58ClN10O7+	28,737	19,926	8,811	16	0,790	1,517	2,538	-6,027		741,413	965	585839268275215828	585822209247965906	820
1	C40H53N11O5	[M + H]+	C40H54N11O5+	17,215	11,208	6,007	4	0,629	5,291	5,291	0,794		768,431	965	585839298650366758	585822209319269079	822
1	C37H62N4O16	[M + H]+	C37H63N4O16+	25,439	19,455	5,985	16	0,764	1,473	3,170	7,202		819,429	965	585839295643050728	585822209415738076	824
1	C22H26N2O2	[M + H]+	C22H27N2O2+	76,809	76,809	0,000	37	0,791	-8,699	8,699	-4,683		351,205	967	585839279507562432	585822209520595681	828
1	C22H28N2O2	[M + H]+	C22H29N2O2+	58,211	58,211	0,000	24	0,683	-4,766	5,547	2,733		353,223	967	585839267318914461	585822209633841894	830
1	C19H26N4O4	[M + H]+	C19H27N4O4+	23,188	20,367	2,822	7	0,477	1,907	4,072	1,195		375,203	967	585839285979373940	585822209747088107	834
1	C41H55N3O7	[M + H]+	C41H56N3O7+	72,571	72,571	0,000	33	0,756	-2,570	3,849	-0,623		702,411	967	585839379189392860	585822209847751408	835
1	C41H54N6O6	[M + H]+	C41H55N6O6+	25,713	19,172	6,541	6	0,633	-0,726	2,040	-0,838		727,417	967	585839277464936195	585822209952609013	837
1	C28H43N5O7	[M + H]+	C28H44N5O7+	61,970	56,645	5,325	32	0,828	-0,565	3,379	3,636		562,326	969	585839282158362860	585822210070049530	842
1	C43H60N6O9	[M + H]+	C43H61N6O9+	31,070	24,966	6,104	14	0,671	6,394	6,394	1,448		805,451	972	585839392304981648	585822210183295743	844
1	C18H26N4O7	[M + H]+	C18H27N4O7+	69,482	68,173	1,309	40	0,734	4,138	6,330	8,255		411,191	974	585839292652511866	585822210317513476	847
1	C21H32N4O7	[M + H]+	C21H33N4O7+	78,760	75,153	3,607	41	0,750	0,603	6,352	6,562		453,237	974	585839288479179191	585822210422371081	848
1	C41H50N4O3	[M + H]+	C41H51N4O3+	44,017	38,338	5,678	28	0,730	-0,817	3,696	-1,650		647,395	976	585839359195145608	585822210531422990	856
1	C15H24NO3	[M + H]+	C15H25NO3+	69,773	65,570	4,203	14	0,685	0,567	4,999	6,868		267,185	981	585839253238635352	585822210594337555	865
1	C17H26NO5	[M + H]+	C17H27NO5+	121,583	118,193	3,390	27	0,587	0,317	6,502	7,428		325,191	983	585839261799210268	585822210678223640	874
1	C14H26N4O3	[M + H]+	C14H27N4O3+	51,601	51,601	0,000	26	0,748	3,006	5,675	8,031		299,210	986	585842473142911244	585822210770498333	878
1	C23H28N2O5	[M + H]+	C23H29N2O5+	91,918	85,783	6,135	41	0,840	1,224	4,431	-2,465		413,206	986	585842417450936800	585822210858578722	879
1	C43H52N4O7	[M + H]+	C43H53N4O7+	58,379	50,286	8,093	29	0,723	-0,247	3,095	-1,175		737,390	986	585842446420995393	585822210942464807	883
1	C46H56N4O10	[M + H]+	C46H57N4O10+	67,578	58,346	9,232	36	0,910	0,769	4,154	0,351		825,407	986	585842525269722987	585822211022156588	884
1	C17H22N2	[M + H]+	C17H23N2+	49,229	46,025	3,203	9	0,468	-1,428	2,956	-3,469		255,185	990	585842417002146221	585822211110236977	892
1	C16H24NO3	[M + H]+	C16H25NO3+	73,615	73,615	0,000	16	0,446	-6,012	6,763	4,996		279,184	993	585842472329216180	585822211185734454	902
1	C17H28NO4	[M + H]+	C17H29NO4+	60,765	56,993	3,772	22	0,720	-1,234	4,795	4,660		311,211	1002	585842476330582588	585822211269620539	932
1	C32H38N2O6	[M + H]+	C32H39N2O6+	44,470	44,470	0,000	38	0,781	-0,411	3,577	5,622		547,283	1002	585842476116673030	585822211353506624	937
1	C9H13N4O2	[M + H]+	C9H14N4O2+	90,777	90,203	0,574	19	0,592	3,890	6,570	5,773		210,112	1007	585842473046442216	585822211483530053	945
1	C17H14N2	[M + H]+	C17H15N2+	40,175	34,817	5,358	9	0,424	-4,029	6,018	-2,084		247,122	1009	585842483800638534	585822211563221834	952
1	C22H46N12O7	[M + H]+	C22H47N12O7+	56,003	56,003	0,000	38	0,854	0,221	3,444	-2,922		591,367	1009	585842585256659930	585822211647107919	956
1	C16H28NO4	[M + H]+	C16H29NO4+	126,157	124,370	1,787	26	0,501	-2,770	4,916	6,217		299,211	1014	585842489534252249	585822211735188308	958
1	C24H30N2O6	[M + H]+	C24H31N2O6+	70,439	68,371	2,067	22	0,689	5,108	6,321	0,534		443,218	1014	585842488229823634	585822211819074393	963
1	C43H78N10O8S2	[M + H]+	C43H79N10O8S2+	34,981	30,435	4,546	25	0,699	5,742	5,742	-0,106		927,552	1014	585842548090932083	585822211898766174	967
1	C16H26N4O4	[M + H]+	C16H27N4O4+	96,776	96,776	0,000	40	0,669	0,302	5,012	8,751		339,206	1017	585843657345928754	585822211995235171	973
1	C11H18N4O2S	[M + H]+	C11H19N4O2S+	70,530	70,530	0,000	24	0,579	1,081	7,007	1,242		271,123	1021	585843794591946548	585822212087509864	982
1	C16H26NO4	[M + H]+	C16H27NO4+	68,238	68,238	0,000	20	0,641	-1,113	5,736	5,755		297,195	1021	585843652384067050	585822212192367469	983
1	C35H54O5	[M + Na]+	C35H54NaO5+	1039,162	1039,162	0,000	17	0,310	-0,966	3,893	1,428	DG(10:1_22:6)	577,387	1026	585843658713271912	585822212305613682	1003
1	C44H60N6O6	[M + H]+	C44H61N6O6+	72,536	64,832	7,704	32	0,732	2,751	6,038	2,742		769,467	1026	585843697615441791	585822212368528247	1005
1	C20H32N4O5	[M + H]+	C20H33N4O5+	88,878	86,759	2,119	41	0,771	3,180	5,229	6,801		409,247	1028	585843807338436556	585822212423054204	1012
1	C16H34N4O7S	[M + H]+	C16H35N4O7S+	87,313	87,313	0,000	44	0,791	0,760	3,644	1,435		427,223	1035	585844160578526414	585822212511134593	1034
1	C37H52O6	[M + Na]+	C37H52NaO6+	3056,628	3056,628	0,000	17	0,381	0,934	4,009	1,056	TG(12:2_8:3_14:4)	615,366	1035	585844231915249260	585822212574049158	1036
1	C17H27N5O4	[M + H]+	C17H28N5O4+	32,574	32,574	0,000	24	0,727	-2,061	4,672	6,852		366,216	1040	585844243738992707	585822212670518155	1047
1	C11H20N4O3S	[M + H]+	C11H21N4O3S+	81,591	81,591	0,000	26	0,657	1,633	5,175	3,500		289,134	1042	585844270607708433	585822212771181456	1048
1	C8H13N	[M + H]+	C8H14N+	10,254	7,769	2,485	1	0,312	-5,523	5,523	-3,270		124,112	1044	585844504515654197	585822212876039061	1049
1	C18H24N3O3	[M + H]+	C18H25N3O3+	110,537	109,447	1,091	32	0,564	0,812	5,696	6,513		331,191	1044	585844514791699221	585822212972508058	1051
1	C17H28N4O5	[M + H]+	C17H29N4O5+	45,848	44,950	0,898	26	0,772	0,178	5,086	8,568		369,216	1044	585844769591479695	585822213102531487	1052
1	C44H56N4O6	[M + H]+	C44H57N4O6+	45,520	36,750	8,770	20	0,717	-3,909	4,726	-0,586		737,427	1044	585844753573431957	585822213215777700	1055
1	C11H24N4O6	[M + H]+	C11H25N4O6+	135,552	133,298	2,255	31	0,517	8,875	8,875	1,970		309,177	1047	585844660367602841	585822213308052393	1057
1	C34H44N6O5	[M + H]+	C34H45N6O5+	73,995	66,452	7,543	40	0,776	4,055	4,822	6,066		617,348	1047	585844726989928499	585822213400327086	1065
1	C28H52N6O10	[M + H]+	C28H53N6O10+	76,150	76,150	0,000	38	0,836	-4,013	4,137	-7,355		633,377	1047	585845238736967084	585822213509378995	1066
1	C9H26N7O3S	[M + H]+	C9H27N7O3S+	48,421	48,421	0,000	27	0,363	-1,585	4,257	4,150		313,190	1049	585844745902049687	585822213584876472	1073
1	C10H28N5O4S	[M + H]+	C10H29N5O4S+	61,898	61,898	0,000	31	0,458	-1,453	5,251	4,261		315,195	1052	585844782669320156	585822213639402429	1079
1	C33H48N6O3	[M + H]+	C33H49N6O3+	114,781	111,005	3,776	40	0,803	4,730	4,894	2,224		577,387	1052	585844799442342232	585822213706511298	1082
1	C29H52N6O9	[M + H]+	C29H53N6O9+	78,320	76,971	1,348	46	0,766	-1,955	3,671	-6,568		629,383	1052	585844911908410245	585822213786203079	1083
1	C33H51N5O7	[M + H]+	C33H52N5O7+	73,016	73,016	0,000	44	0,765	-0,220	2,938	-0,802		630,386	1052	585845004392813544	585822213865894860	1084
1	C20H32N4O5	[M + H]+	C20H33N4O5+	85,496	84,252	1,244	29	0,676	-0,400	5,479	4,847		409,247	1054	585844754286463703	585822213945586641	1088
1	C31H46N8O6	[M + H]+	C31H47N8O6+	96,263	96,263	0,000	45	0,833	1,147	4,043	9,169		627,367	1054	585844900365685587	585822214004306902	1089
1	C16H26NO4	[M + H]+	C16H27NO4+	133,328	129,581	3,747	27	0,586	5,806	6,481	7,168		297,196	1056	585844778688925482	585822214079804379	1091
1	C16H26N4O4	[M + H]+	C16H27N4O4+	156,718	155,375	1,344	43	0,767	0,111	5,854	4,093		339,204	1056	585844814722192020	585822214155301856	1093
1	C32H52N8O8	[M + H]+	C32H53N8O8+	35,043	35,043	0,000	36	0,845	1,653	5,150	4,079		677,401	1056	585844819503698654	585822214230799333	1096
1	C20H24N2O3	[M + H]+	C20H25N2O3+	149,259	147,063	2,196	33	0,673	2,143	5,073	3,227		341,187	1061	585844749077137954	585822214289519594	1104
1	C21H26N2O3	[M + H]+	C21H27N2O3+	47,508	44,394	3,114	19	0,679	-0,158	4,547	4,253		355,203	1061	585844739258271827	585822214373405679	1107
1	C10H13NO3	[M + H]+	C10H14NO3+	39,259	37,819	1,441	6	0,346	-1,648	4,576	1,684		196,097	1066	585844744538900842	585822214436320244	1121
1	C16H28NO3	[M + H]+	C16H29NO3+	48,222	47,858	0,364	17	0,552	-1,097	4,787	6,549		283,216	1066	585844784439316511	585822214516012025	1122
1	C14H17N	[M + H]+	C14H18N+	19,307	16,356	2,950	3	0,735	-0,183	4,236	-1,279		200,143	1068	585844652209681378	585822214599898110	1126
1	C33H52N6O6S	[M + H]+	C33H53N6O6S+	82,287	78,532	3,755	45	0,823	-0,758	2,679	-0,455		661,374	1075	585846210817252289	585822214679589891	1158
1	C14H25N3O4	[M + H]+	C14H26N3O4+	99,105	97,410	1,695	24	0,459	-3,706	4,850	-7,371		300,190	1080	585846924847182216	585822214755087368	1171
1	C35H46N6O3	[M + H]+	C35H47N6O3+	51,700	46,328	5,372	32	0,745	2,205	3,779	2,243		599,372	1080	585846286209871322	585822214818001933	1173
1	C12H24BN4O5	[M + H]+	C12H25BN4O5+	95,545	95,545	0,000	43	0,767	0,752	4,070	2,496		315,196	1082	585846259441822366	585822214901888018	1177
1	C36H48N6O4	[M + H]+	C36H49N6O4+	52,137	47,784	4,353	39	0,758	3,989	4,215	3,924		629,383	1082	585846246624027154	585822215040300060	1183
1	C33H48N6O7S	[M + H]+	C33H49N6O7S+	65,265	58,287	6,977	39	0,817	-0,888	3,827	0,274		673,338	1082	585846196334320203	585822215111603233	1184
1	C15H24N4O3	[M + H]+	C15H25N4O3+	127,535	127,535	0,000	28	0,496	2,965	4,185	9,777		309,195	1084	585846273236888618	585822215191295014	1190
1	C18H28NO6	[M + H]+	C18H29NO6+	69,100	63,249	5,852	21	0,594	0,828	5,393	6,872		355,201	1084	585846286037904817	585822215250015275	1191
1	C34H52N2O8	[M + H]+	C34H53N2O8+	46,740	42,585	4,155	35	0,749	1,803	3,914	6,863		617,384	1084	585846205066861264	585822215325512752	1192
1	C12H22N6O3	[M + H]+	C12H23N6O3+	90,336	90,336	0,000	21	0,491	0,970	5,342	-0,552		299,182	1087	585846220267019507	585822215401010229	1196
1	C21H34N8O9	[M + H]+	C21H35N8O9+	42,237	42,237	0,000	21	0,606	1,318	3,006	1,728		543,253	1087	585846235043552824	585822215472313402	1197
1	C30H44N8O5	[M + H]+	C30H45N8O5+	69,258	69,258	0,000	40	0,822	4,411	7,049	9,001		597,356	1087	585846281298341207	585822215539422271	1198
1	C36H36N2O10	[M + H]+	C36H37N2O10+	71,007	66,763	4,245	35	0,749	0,164	3,878	2,979		657,246	1087	585846376475488078	585822215614919748	1199
1	C35H46N6O4	[M + H]+	C35H47N6O4+	59,309	59,309	0,000	36	0,765	-2,615	3,635	0,227		615,365	1089	585846394016067512	585822215707194441	1202
1	C16H28NO3	[M + H]+	C16H29NO3+	47,208	47,208	0,000	17	0,491	5,095	6,504	3,724		283,215	1094	585846240814915296	585822215795274830	1212
1	C10H20N4O2S	[M + H]+	C10H21N4O2S+	32,400	32,400	0,000	12	0,588	-2,875	3,987	-0,089		261,138	1099	585846253259418045	585822215879160915	1230
1	C16H24NO3	[M + H]+	C16H25NO3+	116,055	112,766	3,289	26	0,609	3,864	5,385	7,289		279,185	1104	585846265624226625	585822215971435608	1246
1	C25H35N3O2S	[M + H]+	C25H36N3O2S+	104,106	104,106	0,000	37	0,750	-2,220	4,373	-4,624		442,250	1104	585847604605453741	585822216059515997	1250
1	C23H42N6O10	[M + H]+	C23H43N6O10+	100,117	100,117	0,000	43	0,816	1,423	6,647	8,116		563,308	1104	585847660284842335	585822216147596386	1253
1	C27H44N8O7	[M + H]+	C27H45N8O7+	74,336	74,336	0,000	31	0,779	-4,182	4,611	-6,712		593,337	1104	585847686675403320	585822216248259687	1254
1	C40H54N6O7	[M + H]+	C40H55N6O7+	55,913	55,913	0,000	25	0,729	3,819	4,991	2,865		731,415	1104	585847673337516529	585822216344728684	1258
1	C21H32N4O7	[M + H]+	C21H33N4O7+	78,534	77,627	0,907	41	0,779	0,373	3,452	7,930		453,238	1106	585847644044496791	585822216432809073	1262
1	C33H52N6O5S	[M + H]+	C33H53N6O5S+	76,099	76,099	0,000	43	0,785	0,287	3,501	-5,495		645,376	1106	585849126177316431	585822216546055286	1264
